,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
4831,0.00245,https://api.spotify.com/v1/audio-analysis/0bHpsorTpt9wX6Dkr2LEfg,0.489,295360,0.592,0bHpsorTpt9wX6Dkr2LEfg,4.01e-05,5,0.115,-13.598,1,0.033,173.461,4,https://api.spotify.com/v1/tracks/0bHpsorTpt9wX6Dkr2LEfg,audio_features,spotify:track:0bHpsorTpt9wX6Dkr2LEfg,0.326
4832,0.267,https://api.spotify.com/v1/audio-analysis/657lJn46lokhgSzdlDJgVm,0.69,299173,0.614,657lJn46lokhgSzdlDJgVm,0.00784,7,0.126,-14.41,1,0.0492,120.336,4,https://api.spotify.com/v1/tracks/657lJn46lokhgSzdlDJgVm,audio_features,spotify:track:657lJn46lokhgSzdlDJgVm,0.265
4833,0.936,https://api.spotify.com/v1/audio-analysis/5W5ttEMa8WCqag7dwkxdQ0,0.491,220627,0.0295,5W5ttEMa8WCqag7dwkxdQ0,0.0,0,0.0588,-14.81,1,0.0619,103.996,1,https://api.spotify.com/v1/tracks/5W5ttEMa8WCqag7dwkxdQ0,audio_features,spotify:track:5W5ttEMa8WCqag7dwkxdQ0,0.38
4834,0.145,https://api.spotify.com/v1/audio-analysis/0zQnCy0NCcBmQcsl2PBNE3,0.323,255267,0.667,0zQnCy0NCcBmQcsl2PBNE3,0.0487,7,0.0867,-10.342,1,0.0895,79.579,4,https://api.spotify.com/v1/tracks/0zQnCy0NCcBmQcsl2PBNE3,audio_features,spotify:track:0zQnCy0NCcBmQcsl2PBNE3,0.183
4835,0.403,https://api.spotify.com/v1/audio-analysis/18NehrWLUFK7NPH522YQMQ,0.226,305360,0.699,18NehrWLUFK7NPH522YQMQ,5.65e-05,1,0.0797,-6.327,0,0.065,145.852,4,https://api.spotify.com/v1/tracks/18NehrWLUFK7NPH522YQMQ,audio_features,spotify:track:18NehrWLUFK7NPH522YQMQ,0.228
4836,0.784,https://api.spotify.com/v1/audio-analysis/7l3AN8XtVIdfc0yxmoQ1Xg,0.209,201800,0.387,7l3AN8XtVIdfc0yxmoQ1Xg,0.0,7,0.157,-9.818,1,0.0331,82.481,3,https://api.spotify.com/v1/tracks/7l3AN8XtVIdfc0yxmoQ1Xg,audio_features,spotify:track:7l3AN8XtVIdfc0yxmoQ1Xg,0.051
4837,0.0556,https://api.spotify.com/v1/audio-analysis/30j9ij28SJum1lp740MsHS,0.46,312667,0.912,30j9ij28SJum1lp740MsHS,8.52e-06,0,0.105,-4.353,0,0.0694,96.957,4,https://api.spotify.com/v1/tracks/30j9ij28SJum1lp740MsHS,audio_features,spotify:track:30j9ij28SJum1lp740MsHS,0.34
4838,0.587,https://api.spotify.com/v1/audio-analysis/3hVisMsgv2FPCcJgU5xheK,0.538,353267,0.52,3hVisMsgv2FPCcJgU5xheK,0.0103,0,0.0678,-10.178,0,0.0339,152.112,4,https://api.spotify.com/v1/tracks/3hVisMsgv2FPCcJgU5xheK,audio_features,spotify:track:3hVisMsgv2FPCcJgU5xheK,0.245
4839,0.159,https://api.spotify.com/v1/audio-analysis/4xIDL0NQRTpyqBkK0Mprzs,0.453,269067,0.898,4xIDL0NQRTpyqBkK0Mprzs,0.0184,5,0.284,-5.974,1,0.371,83.007,4,https://api.spotify.com/v1/tracks/4xIDL0NQRTpyqBkK0Mprzs,audio_features,spotify:track:4xIDL0NQRTpyqBkK0Mprzs,0.494
4840,0.368,https://api.spotify.com/v1/audio-analysis/07GGbKqM9rBCv8sGFwpp3Q,0.413,186267,0.768,07GGbKqM9rBCv8sGFwpp3Q,0.0021,6,0.0977,-7.217,0,0.0412,187.965,4,https://api.spotify.com/v1/tracks/07GGbKqM9rBCv8sGFwpp3Q,audio_features,spotify:track:07GGbKqM9rBCv8sGFwpp3Q,0.105
4841,0.27,https://api.spotify.com/v1/audio-analysis/1OHaVMTQJw8qvDMYEybomF,0.654,259773,0.878,1OHaVMTQJw8qvDMYEybomF,2.14e-06,5,0.0882,-5.115,0,0.0629,97.065,4,https://api.spotify.com/v1/tracks/1OHaVMTQJw8qvDMYEybomF,audio_features,spotify:track:1OHaVMTQJw8qvDMYEybomF,0.644
4842,0.00271,https://api.spotify.com/v1/audio-analysis/6aJIbT3rh6jF9xqM2hBLel,0.62,199293,0.829,6aJIbT3rh6jF9xqM2hBLel,0.402,8,0.0807,-4.575,1,0.186,148.015,4,https://api.spotify.com/v1/tracks/6aJIbT3rh6jF9xqM2hBLel,audio_features,spotify:track:6aJIbT3rh6jF9xqM2hBLel,0.299
4843,0.0637,https://api.spotify.com/v1/audio-analysis/20s1p3zAFfOXtcsdrhzY6U,0.143,273107,0.307,20s1p3zAFfOXtcsdrhzY6U,3.29e-05,11,0.122,-9.406,1,0.0372,139.082,5,https://api.spotify.com/v1/tracks/20s1p3zAFfOXtcsdrhzY6U,audio_features,spotify:track:20s1p3zAFfOXtcsdrhzY6U,0.0362
4844,0.00833,https://api.spotify.com/v1/audio-analysis/5zRuPOBoe38AjACFMsxkof,0.461,234107,0.692,5zRuPOBoe38AjACFMsxkof,8.94e-05,6,0.292,-9.227,1,0.0337,172.246,4,https://api.spotify.com/v1/tracks/5zRuPOBoe38AjACFMsxkof,audio_features,spotify:track:5zRuPOBoe38AjACFMsxkof,0.525
4845,0.0254,https://api.spotify.com/v1/audio-analysis/3jIzAeh7fhe70umAJrY3Fk,0.528,321533,0.439,3jIzAeh7fhe70umAJrY3Fk,0.0015,5,0.378,-13.036,0,0.033,134.964,4,https://api.spotify.com/v1/tracks/3jIzAeh7fhe70umAJrY3Fk,audio_features,spotify:track:3jIzAeh7fhe70umAJrY3Fk,0.0361
4846,0.238,https://api.spotify.com/v1/audio-analysis/75VaR01CuZD1TOePotCu16,0.257,250027,0.388,75VaR01CuZD1TOePotCu16,0.0,10,0.261,-13.544,1,0.0555,66.974,5,https://api.spotify.com/v1/tracks/75VaR01CuZD1TOePotCu16,audio_features,spotify:track:75VaR01CuZD1TOePotCu16,0.357
4847,0.652,https://api.spotify.com/v1/audio-analysis/3CMVjlbvNJMHDfYPX7xCpi,0.461,218733,0.129,3CMVjlbvNJMHDfYPX7xCpi,0.0,3,0.07,-14.189,1,0.0565,129.19,4,https://api.spotify.com/v1/tracks/3CMVjlbvNJMHDfYPX7xCpi,audio_features,spotify:track:3CMVjlbvNJMHDfYPX7xCpi,0.246
4848,0.00169,https://api.spotify.com/v1/audio-analysis/28GJnnbJ7fOKi2YBqlxWb9,0.544,237000,0.879,28GJnnbJ7fOKi2YBqlxWb9,0.759,2,0.129,-10.72,1,0.0492,84.207,4,https://api.spotify.com/v1/tracks/28GJnnbJ7fOKi2YBqlxWb9,audio_features,spotify:track:28GJnnbJ7fOKi2YBqlxWb9,0.461
4849,0.948,https://api.spotify.com/v1/audio-analysis/4RxIRjesqQtYOyRVAQ2NEZ,0.17,149773,0.0492,4RxIRjesqQtYOyRVAQ2NEZ,0.000365,5,0.121,-21.058,1,0.0413,106.279,3,https://api.spotify.com/v1/tracks/4RxIRjesqQtYOyRVAQ2NEZ,audio_features,spotify:track:4RxIRjesqQtYOyRVAQ2NEZ,0.181
4850,0.000701,https://api.spotify.com/v1/audio-analysis/1qyD5xpCI53VtITnxwB5Xn,0.593,347027,0.565,1qyD5xpCI53VtITnxwB5Xn,0.332,9,0.113,-11.235,1,0.0298,100.005,4,https://api.spotify.com/v1/tracks/1qyD5xpCI53VtITnxwB5Xn,audio_features,spotify:track:1qyD5xpCI53VtITnxwB5Xn,0.194
4851,0.777,https://api.spotify.com/v1/audio-analysis/1F4JhiiFTGgga9tC5UuN5v,0.384,306773,0.135,1F4JhiiFTGgga9tC5UuN5v,0.00223,11,0.206,-17.176,1,0.0336,57.139,4,https://api.spotify.com/v1/tracks/1F4JhiiFTGgga9tC5UuN5v,audio_features,spotify:track:1F4JhiiFTGgga9tC5UuN5v,0.179
4852,0.0237,https://api.spotify.com/v1/audio-analysis/5L18d6jJ94EYTu1FG1peY0,0.636,243800,0.765,5L18d6jJ94EYTu1FG1peY0,0.462,2,0.0201,-10.658,0,0.0385,120.93,4,https://api.spotify.com/v1/tracks/5L18d6jJ94EYTu1FG1peY0,audio_features,spotify:track:5L18d6jJ94EYTu1FG1peY0,0.111
4853,0.938,https://api.spotify.com/v1/audio-analysis/0eBrZ0Wld90mv6Eln69X42,0.349,126227,0.296,0eBrZ0Wld90mv6Eln69X42,0.677,4,0.632,-22.508,0,0.0431,86.588,4,https://api.spotify.com/v1/tracks/0eBrZ0Wld90mv6Eln69X42,audio_features,spotify:track:0eBrZ0Wld90mv6Eln69X42,0.292
4854,0.673,https://api.spotify.com/v1/audio-analysis/0tlJhVt7eaFvPn9zIwIBdO,0.497,340373,0.0295,0tlJhVt7eaFvPn9zIwIBdO,0.028,11,0.102,-28.88,0,0.0404,170.216,5,https://api.spotify.com/v1/tracks/0tlJhVt7eaFvPn9zIwIBdO,audio_features,spotify:track:0tlJhVt7eaFvPn9zIwIBdO,0.0777
4855,0.542,https://api.spotify.com/v1/audio-analysis/6539RqDlPkwIPXrsmi4u1D,0.0784,342395,0.0846,6539RqDlPkwIPXrsmi4u1D,0.444,3,0.544,-17.293,0,0.0444,57.86,3,https://api.spotify.com/v1/tracks/6539RqDlPkwIPXrsmi4u1D,audio_features,spotify:track:6539RqDlPkwIPXrsmi4u1D,0.0985
4856,0.59,https://api.spotify.com/v1/audio-analysis/74TcGZg6u2B2UnT3x3hMpj,0.148,292517,0.221,74TcGZg6u2B2UnT3x3hMpj,0.648,7,0.102,-11.899,0,0.0396,136.647,4,https://api.spotify.com/v1/tracks/74TcGZg6u2B2UnT3x3hMpj,audio_features,spotify:track:74TcGZg6u2B2UnT3x3hMpj,0.0372
4857,0.492,https://api.spotify.com/v1/audio-analysis/02iL352QHYGXUX9lepiefr,0.207,439649,0.108,02iL352QHYGXUX9lepiefr,0.252,0,0.23,-15.888,1,0.0417,111.257,4,https://api.spotify.com/v1/tracks/02iL352QHYGXUX9lepiefr,audio_features,spotify:track:02iL352QHYGXUX9lepiefr,0.0364
4858,0.125,https://api.spotify.com/v1/audio-analysis/1xcilDR4CO6WLtbuwKvfkG,0.067,458394,0.239,1xcilDR4CO6WLtbuwKvfkG,0.614,1,0.22,-11.308,1,0.04,77.148,3,https://api.spotify.com/v1/tracks/1xcilDR4CO6WLtbuwKvfkG,audio_features,spotify:track:1xcilDR4CO6WLtbuwKvfkG,0.0398
4859,0.806,https://api.spotify.com/v1/audio-analysis/5l8cB2TfP8vApFLHuv7J5n,0.0967,447884,0.223,5l8cB2TfP8vApFLHuv7J5n,0.751,1,0.486,-13.153,1,0.0395,89.276,3,https://api.spotify.com/v1/tracks/5l8cB2TfP8vApFLHuv7J5n,audio_features,spotify:track:5l8cB2TfP8vApFLHuv7J5n,0.0917
4860,0.232,https://api.spotify.com/v1/audio-analysis/6ypTfFbkRhEb6AooEOBNw3,0.14,376615,0.258,6ypTfFbkRhEb6AooEOBNw3,0.694,10,0.129,-13.163,0,0.0338,85.71,4,https://api.spotify.com/v1/tracks/6ypTfFbkRhEb6AooEOBNw3,audio_features,spotify:track:6ypTfFbkRhEb6AooEOBNw3,0.0437
4861,0.0893,https://api.spotify.com/v1/audio-analysis/4w2ILSUJDFxjFTsJQg1AfU,0.104,322776,2.03e-05,4w2ILSUJDFxjFTsJQg1AfU,0.973,0,0.109,-14.585,1,0.0679,72.085,4,https://api.spotify.com/v1/tracks/4w2ILSUJDFxjFTsJQg1AfU,audio_features,spotify:track:4w2ILSUJDFxjFTsJQg1AfU,0.992
4862,0.375,https://api.spotify.com/v1/audio-analysis/43ag2fCUTn7RGfYK3oqoRe,0.681,507976,0.514,43ag2fCUTn7RGfYK3oqoRe,0.955,8,0.11,-14.904,0,0.0502,126.005,4,https://api.spotify.com/v1/tracks/43ag2fCUTn7RGfYK3oqoRe,audio_features,spotify:track:43ag2fCUTn7RGfYK3oqoRe,0.146
4863,8.66e-05,https://api.spotify.com/v1/audio-analysis/02u5BYuo8G8VYNlqhiU5Fj,0.75,404313,0.86,02u5BYuo8G8VYNlqhiU5Fj,0.907,1,0.142,-13.94,1,0.0753,131.014,4,https://api.spotify.com/v1/tracks/02u5BYuo8G8VYNlqhiU5Fj,audio_features,spotify:track:02u5BYuo8G8VYNlqhiU5Fj,0.0389
4864,5.2e-05,https://api.spotify.com/v1/audio-analysis/1vFS3O4w8soef3bK9K6Lku,0.532,356959,0.616,1vFS3O4w8soef3bK9K6Lku,0.944,10,0.0981,-10.323,0,0.1,128.939,4,https://api.spotify.com/v1/tracks/1vFS3O4w8soef3bK9K6Lku,audio_features,spotify:track:1vFS3O4w8soef3bK9K6Lku,0.0397
4865,0.199,https://api.spotify.com/v1/audio-analysis/6MTAtCPtCNGnuwI7bY40VA,0.515,420539,0.894,6MTAtCPtCNGnuwI7bY40VA,0.88,5,0.126,-10.093,0,0.0366,127.999,4,https://api.spotify.com/v1/tracks/6MTAtCPtCNGnuwI7bY40VA,audio_features,spotify:track:6MTAtCPtCNGnuwI7bY40VA,0.335
4866,7.98e-05,https://api.spotify.com/v1/audio-analysis/7JwXuaFI8VESQpb92OH6Oo,0.528,405349,0.875,7JwXuaFI8VESQpb92OH6Oo,0.871,7,0.336,-10.3,1,0.0455,130.01,4,https://api.spotify.com/v1/tracks/7JwXuaFI8VESQpb92OH6Oo,audio_features,spotify:track:7JwXuaFI8VESQpb92OH6Oo,0.0949
4867,0.018,https://api.spotify.com/v1/audio-analysis/2b4wfQb6XOEONfwtLd2Ypv,0.472,271831,0.545,2b4wfQb6XOEONfwtLd2Ypv,0.905,0,0.112,-10.137,1,0.48,128.265,4,https://api.spotify.com/v1/tracks/2b4wfQb6XOEONfwtLd2Ypv,audio_features,spotify:track:2b4wfQb6XOEONfwtLd2Ypv,0.21
4868,0.0311,https://api.spotify.com/v1/audio-analysis/1i5nD3gnCpzX7pxjdddh9P,0.649,287345,0.642,1i5nD3gnCpzX7pxjdddh9P,0.86,6,0.47,-11.647,0,0.102,123.007,4,https://api.spotify.com/v1/tracks/1i5nD3gnCpzX7pxjdddh9P,audio_features,spotify:track:1i5nD3gnCpzX7pxjdddh9P,0.142
4869,0.00115,https://api.spotify.com/v1/audio-analysis/1eS93jYG1I1sGXPuRqSmBX,0.474,254376,0.765,1eS93jYG1I1sGXPuRqSmBX,0.881,11,0.0772,-12.225,0,0.0457,119.018,4,https://api.spotify.com/v1/tracks/1eS93jYG1I1sGXPuRqSmBX,audio_features,spotify:track:1eS93jYG1I1sGXPuRqSmBX,0.345
4870,0.711,https://api.spotify.com/v1/audio-analysis/7m79Q5nfayz1Wgn9jVdUoA,0.549,194773,0.402,7m79Q5nfayz1Wgn9jVdUoA,0.897,4,0.114,-13.021,1,0.0261,108.0,4,https://api.spotify.com/v1/tracks/7m79Q5nfayz1Wgn9jVdUoA,audio_features,spotify:track:7m79Q5nfayz1Wgn9jVdUoA,0.167
4871,0.000233,https://api.spotify.com/v1/audio-analysis/6sblKIMuXsNsjTDHYHR0Xq,0.571,358745,0.648,6sblKIMuXsNsjTDHYHR0Xq,0.806,6,0.12,-9.089,1,0.037,128.014,4,https://api.spotify.com/v1/tracks/6sblKIMuXsNsjTDHYHR0Xq,audio_features,spotify:track:6sblKIMuXsNsjTDHYHR0Xq,0.429
4872,0.000363,https://api.spotify.com/v1/audio-analysis/3S9LOFcU6LvrPjbRWwRpGz,0.577,306465,0.738,3S9LOFcU6LvrPjbRWwRpGz,0.926,6,0.229,-9.499,0,0.0748,116.245,4,https://api.spotify.com/v1/tracks/3S9LOFcU6LvrPjbRWwRpGz,audio_features,spotify:track:3S9LOFcU6LvrPjbRWwRpGz,0.0867
4873,0.0018,https://api.spotify.com/v1/audio-analysis/558C9OFOZ5q1xErkQCUmZ8,0.653,448947,0.847,558C9OFOZ5q1xErkQCUmZ8,0.859,7,0.289,-8.498,0,0.0491,129.982,4,https://api.spotify.com/v1/tracks/558C9OFOZ5q1xErkQCUmZ8,audio_features,spotify:track:558C9OFOZ5q1xErkQCUmZ8,0.327
4874,0.000297,https://api.spotify.com/v1/audio-analysis/167ssPKyS4Plu1hMFhyiFc,0.698,385292,0.66,167ssPKyS4Plu1hMFhyiFc,0.927,1,0.0997,-10.959,1,0.149,131.006,4,https://api.spotify.com/v1/tracks/167ssPKyS4Plu1hMFhyiFc,audio_features,spotify:track:167ssPKyS4Plu1hMFhyiFc,0.214
4875,0.192,https://api.spotify.com/v1/audio-analysis/5BOu8GAezoeEQPMKNCVmZ9,0.299,204289,0.404,5BOu8GAezoeEQPMKNCVmZ9,0.696,7,0.131,-10.474,0,0.0298,179.908,3,https://api.spotify.com/v1/tracks/5BOu8GAezoeEQPMKNCVmZ9,audio_features,spotify:track:5BOu8GAezoeEQPMKNCVmZ9,0.0914
4876,0.299,https://api.spotify.com/v1/audio-analysis/4tzEgBQ0e0bq9XME5I4Aw7,0.266,184092,0.317,4tzEgBQ0e0bq9XME5I4Aw7,2.02e-05,0,0.133,-9.852,1,0.0343,99.467,3,https://api.spotify.com/v1/tracks/4tzEgBQ0e0bq9XME5I4Aw7,audio_features,spotify:track:4tzEgBQ0e0bq9XME5I4Aw7,0.0875
4877,0.777,https://api.spotify.com/v1/audio-analysis/38ZtW9rYjfXbVHKPRsj5sB,0.372,109726,0.366,38ZtW9rYjfXbVHKPRsj5sB,0.0281,7,0.207,-9.801,0,0.0354,116.806,3,https://api.spotify.com/v1/tracks/38ZtW9rYjfXbVHKPRsj5sB,audio_features,spotify:track:38ZtW9rYjfXbVHKPRsj5sB,0.365
4878,0.512,https://api.spotify.com/v1/audio-analysis/5M1QuhhIwEqNXeNooLndH7,0.563,259817,0.389,5M1QuhhIwEqNXeNooLndH7,0.00935,9,0.113,-10.35,0,0.0285,100.023,4,https://api.spotify.com/v1/tracks/5M1QuhhIwEqNXeNooLndH7,audio_features,spotify:track:5M1QuhhIwEqNXeNooLndH7,0.567
4879,0.262,https://api.spotify.com/v1/audio-analysis/7udpRbgR2XK5eWWd7rNkMb,0.206,278807,0.315,7udpRbgR2XK5eWWd7rNkMb,0.0632,4,0.186,-9.576,0,0.0334,81.062,3,https://api.spotify.com/v1/tracks/7udpRbgR2XK5eWWd7rNkMb,audio_features,spotify:track:7udpRbgR2XK5eWWd7rNkMb,0.0584
4880,0.549,https://api.spotify.com/v1/audio-analysis/61bwQdaR7sJ19JBSxDgu0p,0.31,220877,0.314,61bwQdaR7sJ19JBSxDgu0p,0.000845,7,0.125,-12.448,1,0.085,80.275,4,https://api.spotify.com/v1/tracks/61bwQdaR7sJ19JBSxDgu0p,audio_features,spotify:track:61bwQdaR7sJ19JBSxDgu0p,0.0886
4881,0.629,https://api.spotify.com/v1/audio-analysis/0Bmk6eRO6wTu5wvSV3Cy0v,0.474,67273,0.318,0Bmk6eRO6wTu5wvSV3Cy0v,0.00142,2,0.12,-15.882,0,0.055,83.376,4,https://api.spotify.com/v1/tracks/0Bmk6eRO6wTu5wvSV3Cy0v,audio_features,spotify:track:0Bmk6eRO6wTu5wvSV3Cy0v,0.555
4882,0.377,https://api.spotify.com/v1/audio-analysis/3cdOzZDA1GSURHEzQNZcNe,0.534,158358,0.604,3cdOzZDA1GSURHEzQNZcNe,0.25,7,0.619,-9.99,1,0.0576,160.088,4,https://api.spotify.com/v1/tracks/3cdOzZDA1GSURHEzQNZcNe,audio_features,spotify:track:3cdOzZDA1GSURHEzQNZcNe,0.404
4883,0.453,https://api.spotify.com/v1/audio-analysis/2NtGIXleTQVNZouLU2Icyj,0.406,225131,0.945,2NtGIXleTQVNZouLU2Icyj,0.0445,2,0.357,-5.166,1,0.341,94.763,4,https://api.spotify.com/v1/tracks/2NtGIXleTQVNZouLU2Icyj,audio_features,spotify:track:2NtGIXleTQVNZouLU2Icyj,0.119
4884,0.535,https://api.spotify.com/v1/audio-analysis/39Bx31LeulZLlXvUIgcRmA,0.225,121827,0.655,39Bx31LeulZLlXvUIgcRmA,0.0416,0,0.11,-6.096,0,0.0379,98.934,3,https://api.spotify.com/v1/tracks/39Bx31LeulZLlXvUIgcRmA,audio_features,spotify:track:39Bx31LeulZLlXvUIgcRmA,0.128
4885,0.624,https://api.spotify.com/v1/audio-analysis/5MIb3MG4O7uHF4VApogB5P,0.578,220398,0.343,5MIb3MG4O7uHF4VApogB5P,0.284,9,0.0993,-10.065,0,0.033,89.976,4,https://api.spotify.com/v1/tracks/5MIb3MG4O7uHF4VApogB5P,audio_features,spotify:track:5MIb3MG4O7uHF4VApogB5P,0.117
4886,0.0783,https://api.spotify.com/v1/audio-analysis/0iPTid8Q7fV164777RXsU7,0.441,261465,0.428,0iPTid8Q7fV164777RXsU7,0.00421,9,0.147,-13.199,0,0.0404,81.986,5,https://api.spotify.com/v1/tracks/0iPTid8Q7fV164777RXsU7,audio_features,spotify:track:0iPTid8Q7fV164777RXsU7,0.165
4887,0.766,https://api.spotify.com/v1/audio-analysis/5WuaGZRtMNc0hlxg4W2IBV,0.204,246233,0.228,5WuaGZRtMNc0hlxg4W2IBV,0.823,7,0.089,-16.647,1,0.0311,89.285,4,https://api.spotify.com/v1/tracks/5WuaGZRtMNc0hlxg4W2IBV,audio_features,spotify:track:5WuaGZRtMNc0hlxg4W2IBV,0.0562
4888,0.512,https://api.spotify.com/v1/audio-analysis/0OJhnk3DfHA7jl6Qiol0pg,0.563,259817,0.389,0OJhnk3DfHA7jl6Qiol0pg,0.00935,9,0.113,-10.35,0,0.0285,100.023,4,https://api.spotify.com/v1/tracks/0OJhnk3DfHA7jl6Qiol0pg,audio_features,spotify:track:0OJhnk3DfHA7jl6Qiol0pg,0.567
4889,0.109,https://api.spotify.com/v1/audio-analysis/2CyCCJueS3NH5N6R25SIM4,0.511,255786,0.817,2CyCCJueS3NH5N6R25SIM4,0.724,0,0.14,-9.575,0,0.0633,120.045,4,https://api.spotify.com/v1/tracks/2CyCCJueS3NH5N6R25SIM4,audio_features,spotify:track:2CyCCJueS3NH5N6R25SIM4,0.126
4890,0.167,https://api.spotify.com/v1/audio-analysis/4yIo7U2Pj6qMxMrSI3HKI7,0.391,328256,0.34,4yIo7U2Pj6qMxMrSI3HKI7,0.862,0,0.156,-9.598,0,0.0443,150.19,4,https://api.spotify.com/v1/tracks/4yIo7U2Pj6qMxMrSI3HKI7,audio_features,spotify:track:4yIo7U2Pj6qMxMrSI3HKI7,0.125
4891,0.0445,https://api.spotify.com/v1/audio-analysis/0BG2q25Vx0LjyxuJo3u33h,0.176,233947,0.172,0BG2q25Vx0LjyxuJo3u33h,0.18,5,0.0873,-12.201,0,0.0403,54.54,4,https://api.spotify.com/v1/tracks/0BG2q25Vx0LjyxuJo3u33h,audio_features,spotify:track:0BG2q25Vx0LjyxuJo3u33h,0.397
4892,0.00501,https://api.spotify.com/v1/audio-analysis/0MIrpAT67n59NKusHZHDs8,0.664,356991,0.524,0MIrpAT67n59NKusHZHDs8,0.662,1,0.0933,-11.946,1,0.306,117.635,4,https://api.spotify.com/v1/tracks/0MIrpAT67n59NKusHZHDs8,audio_features,spotify:track:0MIrpAT67n59NKusHZHDs8,0.0399
4893,0.00533,https://api.spotify.com/v1/audio-analysis/3ynAAn3aZEnOKRUDfq1agC,0.787,318791,0.973,3ynAAn3aZEnOKRUDfq1agC,0.891,1,0.113,-10.377,0,0.0685,130.986,4,https://api.spotify.com/v1/tracks/3ynAAn3aZEnOKRUDfq1agC,audio_features,spotify:track:3ynAAn3aZEnOKRUDfq1agC,0.551
4894,0.0432,https://api.spotify.com/v1/audio-analysis/115O7VPPJE9HrVEKe1xebx,0.767,564671,0.905,115O7VPPJE9HrVEKe1xebx,0.884,10,0.117,-11.374,0,0.107,133.006,4,https://api.spotify.com/v1/tracks/115O7VPPJE9HrVEKe1xebx,audio_features,spotify:track:115O7VPPJE9HrVEKe1xebx,0.331
4895,0.00134,https://api.spotify.com/v1/audio-analysis/1hovHL7bnqopy6mWGCZBDH,0.701,466973,0.744,1hovHL7bnqopy6mWGCZBDH,0.857,11,0.1,-9.027,0,0.155,129.031,4,https://api.spotify.com/v1/tracks/1hovHL7bnqopy6mWGCZBDH,audio_features,spotify:track:1hovHL7bnqopy6mWGCZBDH,0.409
4896,0.000759,https://api.spotify.com/v1/audio-analysis/0mFMsI2LIwCdD4wPwjryJU,0.692,565913,0.512,0mFMsI2LIwCdD4wPwjryJU,0.851,1,0.0902,-10.707,1,0.0323,129.013,4,https://api.spotify.com/v1/tracks/0mFMsI2LIwCdD4wPwjryJU,audio_features,spotify:track:0mFMsI2LIwCdD4wPwjryJU,0.186
4897,0.00388,https://api.spotify.com/v1/audio-analysis/7Bzyr2VDVOAIU4o0KpSWnp,0.8,440253,0.795,7Bzyr2VDVOAIU4o0KpSWnp,0.713,10,0.105,-7.928,0,0.0733,123.01,4,https://api.spotify.com/v1/tracks/7Bzyr2VDVOAIU4o0KpSWnp,audio_features,spotify:track:7Bzyr2VDVOAIU4o0KpSWnp,0.599
4898,0.000486,https://api.spotify.com/v1/audio-analysis/4vwEz8K8Z2COiJ3N9G9Ypv,0.558,195639,0.942,4vwEz8K8Z2COiJ3N9G9Ypv,0.000106,1,0.225,-5.571,0,0.0453,159.888,4,https://api.spotify.com/v1/tracks/4vwEz8K8Z2COiJ3N9G9Ypv,audio_features,spotify:track:4vwEz8K8Z2COiJ3N9G9Ypv,0.488
4899,0.000431,https://api.spotify.com/v1/audio-analysis/6s0w7lSvo6YZNNenG9LWMT,0.426,235825,0.827,6s0w7lSvo6YZNNenG9LWMT,0.000184,8,0.29,-6.659,0,0.0989,135.247,4,https://api.spotify.com/v1/tracks/6s0w7lSvo6YZNNenG9LWMT,audio_features,spotify:track:6s0w7lSvo6YZNNenG9LWMT,0.236
4900,0.000474,https://api.spotify.com/v1/audio-analysis/1RIgnPLmupN5JRcncTDUTO,0.466,154031,0.877,1RIgnPLmupN5JRcncTDUTO,0.0,7,0.406,-4.174,1,0.172,120.178,4,https://api.spotify.com/v1/tracks/1RIgnPLmupN5JRcncTDUTO,audio_features,spotify:track:1RIgnPLmupN5JRcncTDUTO,0.566
4901,0.00188,https://api.spotify.com/v1/audio-analysis/2qsalMTxsMGCPOadfgXSzl,0.55,217879,0.806,2qsalMTxsMGCPOadfgXSzl,0.0028,0,0.112,-5.381,1,0.0586,166.065,4,https://api.spotify.com/v1/tracks/2qsalMTxsMGCPOadfgXSzl,audio_features,spotify:track:2qsalMTxsMGCPOadfgXSzl,0.431
4902,0.000737,https://api.spotify.com/v1/audio-analysis/72pf2aNtLx4dFDzyhrDgBe,0.61,224163,0.692,72pf2aNtLx4dFDzyhrDgBe,0.000275,2,0.308,-7.18,1,0.0315,134.989,3,https://api.spotify.com/v1/tracks/72pf2aNtLx4dFDzyhrDgBe,audio_features,spotify:track:72pf2aNtLx4dFDzyhrDgBe,0.441
4903,0.000173,https://api.spotify.com/v1/audio-analysis/3inFc9jIHqZbC3s3fJ5lxh,0.434,140913,0.832,3inFc9jIHqZbC3s3fJ5lxh,0.000604,8,0.383,-5.352,1,0.05,182.045,4,https://api.spotify.com/v1/tracks/3inFc9jIHqZbC3s3fJ5lxh,audio_features,spotify:track:3inFc9jIHqZbC3s3fJ5lxh,0.63
4904,0.000907,https://api.spotify.com/v1/audio-analysis/0CZffHqnD0wTzHEVZei38H,0.407,250293,0.855,0CZffHqnD0wTzHEVZei38H,4.48e-06,3,0.106,-5.267,1,0.0792,100.103,4,https://api.spotify.com/v1/tracks/0CZffHqnD0wTzHEVZei38H,audio_features,spotify:track:0CZffHqnD0wTzHEVZei38H,0.345
